Profile Name,Profile Name link,Job Title,Location
Benoit Petit Cyril Garbois Vassilena Valchanova 15 autres relations que vous avez en commun,https://www.linkedin.com/in/benoitpetit1/,PDG Groupe Elvest,"Paris, Île-de-France, France"
Virginie Duffour Jean Marie Tassy Simeoni Olivier Tilloy 19 autres relations que vous avez en commun,https://www.linkedin.com/in/virginie-duffour-2ab1a32/,Fondatrice Beelong Family Office,France
Bruno Le Forestier Jean Neltner Boris Janicek 8 autres relations que vous avez en commun,https://www.linkedin.com/in/brunoleforestier/fr/,CEO | Executive Leader | Board Advisory | Tech | Scaling | Governance | ex Co CEO @SFEIR,Paris et périphérie
Alexandre Boissarie Olivier Tilloy Thomas du Paty de Clam 2 autres relations que vous avez en commun,https://www.linkedin.com/in/alexandre-boissarie-1470409/,Family Partner - Fondateur Altheo Partners,"Bruxelles, Région de Bruxelles-Capitale, Belgique"
Julien Keil 2 k abonnés Grégoire BEAURAIN Bruno GUY 4 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-keil-9703ba1/,CFO # DAF # Services # Technologies # ETI # Transformation # Business Partner,"Paris, Île-de-France, France"
Anthony HILLION Raphaël Vannier Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/anthony-hillion-cmcic/,Directeur de Participations - Crédit Mutuel Equity | Capital-Investissement,"Nantes, Pays de la Loire, France"
Laurent Tourtois Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-tourtois-53a8321/,Partner chez Andera Partners,"Paris, Île-de-France, France"
Charles-Antoine Paternostre de La Mairieu 29 k abonnés Bertrand Jouvenot Dominique Seguin 🟢 Vendre facilement 18 autres relations que vous avez en commun,https://www.linkedin.com/in/charlesantoine2plm/fr/,International public relations & business development,Belgique
Julien Rigon Etienne Alcouffe Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-rigon-5993346/,Partner - Head of France | Private Capital,Paris et périphérie
Pierre Etienne Lorenceau 27 k abonnés Etienne Viellard Tong Chhor 53 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/lorenceau/fr/,"Founder & Chairman, LEADERSHIP GROWTH HOLDING, Impact Investment Family Office -Head Europe at Top Tier Impact- Founder LEADERS LEAGUE & Décideurs Magazine","Boulogne-Billancourt, Île-de-France, France"
Frédéric Lenci Jean Marie Tassy Simeoni Olivier Tilloy 6 autres relations que vous avez en commun,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-lenci-6569031/,"Strategic Tech and Resilient Business Change Leader, ex-OCTO, ex-Gartner. Actor, speaker, active listener, I help fix the real problems since 2001.","Paris, Île-de-France, France"
Vincent Crugeon 2 k abonnés Nicolas Bertelli Joan Burkovic 3 autres relations que vous avez en commun,https://www.linkedin.com/in/vincent-crugeon-58b08b2/,Gestion de Patrimoine - Dirigeant,Paris et périphérie
"François Floribert Gachoucha Kretz, PhD Adam Birnbaum 5 autres relations que vous avez en commun",https://www.linkedin.com/in/ffloribert/,"Entrepreneur, Business School professor, mentor, and...working on my next endeavor…",Paris et périphérie
Geoffroy VINCENT 10 k abonnés Olivier Tilloy Romain Coirault 72 autres relations que vous avez en commun,https://www.linkedin.com/in/geoffroy-vincent-1743b55/,COO Good Only Ventures. Impact VC & Business Angel. Ex Entrepreneur.,Bordeaux et périphérie
"David Kalfon, CFA Siptene Pirbay Jerome CASTEUBLE 1 autre relation que vous avez en commun",https://www.linkedin.com/in/davidkalfon/,CEO at Sanso Longchamp Asset Management,Paris et périphérie
Jean-Baptiste Brette Giuseppe de Martino Franck Rossini 5 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-baptiste-brette-5559b910/,Associé Fondateur chez Only Finance,France
David Guyot 4 k abonnés Cyril Garbois Audrey Destang 2 autres relations que vous avez en commun,https://www.linkedin.com/in/david-guyot-43174a6/,CEO Pandat Finance,France
Karine Curtis Laurent Plantier Guillaume Lestrade 8 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/karine-curtis-conseils-fusacq-lev%C3%A9esdefonds/,"✔️ Conseil M&A ✔️ levée de fonds ► J'accompagne les dirigeant(e)s, les actionnaires et les investisseurs à optimiser leurs opérations financières | Présidente @Curtis Conseils","Paris, Île-de-France, France"
Guillaume Dumans Cyril Garbois Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/guillaume-dumans-4777192/,CSO & co-founder at Feefty,Paris et périphérie
Philippe Dilasser Cyril Pierre de Geyer Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/philippedilasser/,Directeur Associé chez Initiative & Finance,"Paris, Île-de-France, France"
Nicolas Raulot 4 k abonnés Siptene Pirbay Vincent Bernot 6 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/nicolas-raulot/fr/,Journaliste et fondateur de Finascope.fr,"Paris, Île-de-France, France"
Laurent Kratz Aurelien Visa Nathalie Chassaigne-Rombaut 1 autre relation que vous avez en commun,https://www.linkedin.com/in/lkratz/,Founder of NEOFACTO & Co Founder at Scorechain,Luxembourg
Gilles Goerrian 5 k abonnés Matthieu Pellet Christian JORGE 13 autres relations que vous avez en commun,https://www.linkedin.com/in/gillesgoerrian/fr/,Associé fondateur chez CENOVA - we are hiring !!!,Paris et périphérie
Bertran Giraud Tong Chhor Ronan LOAS 22 autres relations que vous avez en commun,https://www.linkedin.com/in/bertran-giraud-4b10171/,Directeur des Partenariats,Paris et périphérie
Konkuyt S. 18 k abonnés Eric Strich Loïc Deffains 26 autres relations que vous avez en commun,https://www.linkedin.com/in/konkuyt-st%C3%A9phane/,Directeur Transformation Digitale & IT Stratégique | Expert LBO & Santé | Pilotage de la Performance par l’IA,France
Julien Mimoun Boris Janicek David Flak 34 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-mimoun-30a9b512/,Co Founder / Partner chez MR CAPITAL,Paris et périphérie
Pierre Cazilhac Gilbert Potié Jean Marie Tassy Simeoni 53 autres relations que vous avez en commun,https://www.linkedin.com/in/pierrecazilhacfinance/,Independent Board member / Non-executive director. Senior Advisor to consulting firm #non-executive director #board governance # senior advisor #corporate finance #IPO #ECM #capital markets,"Paris, Île-de-France, France"
Philippe JEANJEAN Cyril Garbois Stéphane Mallard 4 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/philippejeanjean/,"Senior Advisor chez NEXTSTAGE AM Partenariat distribution, CGP, Banques, Internet",Paris et périphérie
Alexandre Sumar 10 k abonnés Cyril Pierre de Geyer Serge Kinkingnéhun 🪳 72 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/alexandresumar/,Cofounder & CEO Time2scale - C level Executive Search & Management de Transition / Founding Partner Time2Ai,"Paris, Île-de-France, France"
Benjamin Arm 6 k abonnés Bertrand Jouvenot Jean Marie Tassy Simeoni 16 autres relations que vous avez en commun,https://www.linkedin.com/in/benjaminarm/,CEO @ idiCo | Direct Buyout & Junior Debt,Paris et périphérie
Pierre Izidi Valentin MOINOT Karine Armani 10 autres relations que vous avez en commun,https://www.linkedin.com/in/pierre-izidi-283a131/,Dirigeant Fondateur IZIANET,Toulouse et périphérie
Sylwia Gallardo Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun Voir mes services,https://www.linkedin.com/in/sylwiagallardo/fr/,Fondateur Cohesive Finance SAS | Transformation de la fonction Finance | Gestion du changement en Finance | Structuration de la Direction Financière ""Business oriented"",Paris et périphérie
Mehdi GAIJI Jerome CASTEUBLE Sébastien Leleu 10 autres relations que vous avez en commun,https://www.linkedin.com/in/mehdi-gaiji-229796/,Président Horizon AM | Expert en investissement immobilier,Paris et périphérie
Romain Lafitte Grégoire BEAURAIN Olivier Tilloy 28 autres relations que vous avez en commun,https://www.linkedin.com/in/romain-lafitte-3538561a/,"Managing Director, Head of Via ID | Head of M&A, Mobivia",Paris et périphérie
Gauthier Sartral Nicolas Bertelli Sébastien Leleu,https://www.linkedin.com/in/gauthiersartral/,Responsable animation,France
Francis Mahut 28 k abonnés Jean Neltner Jean Marie Tassy Simeoni 67 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/francis-mahut-eficiens/,Accélérateur digital pour l’Assurance | Sites de marque • Parcours de souscription • Espaces clients | Agence Eficiens,"Paris, Île-de-France, France"
Sacha Tolegano Boris Janicek Serge Kinkingnéhun 🪳 16 autres relations que vous avez en commun,https://www.linkedin.com/in/stolegano/,"CEO | Driving Growth, Transformations & High-Performance Teams | International Industrial & Tech Leader | Strategy • Execution • Value Creation",Lyon et périphérie
Alexandre Schont Anne-Isabelle Choueiri (Garcia) Tiphaine Chevé 8 autres relations que vous avez en commun,https://www.linkedin.com/in/alexandre-schont-14302419/,Chief Revenue Officer chez iBanfirst,"Paris, Île-de-France, France"
Gilles Grenouilleau Nicolas Bertelli Valentin MOINOT 8 autres relations que vous avez en commun,https://www.linkedin.com/in/gilles-grenouilleau-4778793/,Directeur Associé en charge du Développement chez France Valley,"Paris, Île-de-France, France"
Arthur JACQUEMIN 5 k abonnés Loic Morvan Amandine Azencott 8 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/arthur-jacquemin-8a94667/,Fondateur & Président de LaBienveillanceFinancière,France
Guillaume de Lamaze Benoît Jeanvoine Arthur Waller 12 autres relations que vous avez en commun,https://www.linkedin.com/in/guillaume-de-lamaze-113b174/,Fondateur chez Yzor,"Paris, Île-de-France, France"
Coralie Bach Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/coralie-bach-121b1916/,Journaliste financière et juridique,France
Romain Franzetti Nicolas Machard Pierre Lefebvre 1 autre relation que vous avez en commun,https://www.linkedin.com/in/romain-franzetti-596b683/,Partner (Associé) at BERRYLAW - Corporate/M&A Lawyer - AIJA National Representative for France,Paris et périphérie
Xavier Lagarrigue 4 k abonnés Dominique Seguin 🟢 Vendre facilement Emmanuel de Vauxmoret 13 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/xavierlagarrigue/,Setting up smart tech partnerships with demanding clients. #code#data#AI#CloudDevOps#Quant#FinancialMarkets,"Paris, Île-de-France, France"
Nicolas Demyttenaere Dominique Seguin 🟢 Vendre facilement Cyril Garbois 5 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-demyttenaere-3570866/,Gérant Associé Polaris Gestion Privée,Paris et périphérie
Julien Dequidt Yoann Castiel Sébastien Leleu,https://www.linkedin.com/in/julien-dequidt-5676127/,Executive Director - Structured Products & Solutions Sales - FraBeLux & Monaco,France
Jordan Parmast 15 k abonnés Loïc Deffains Vincent Bobin 35 autres relations que vous avez en commun,https://www.linkedin.com/in/jordan-parmast-56318a3/,"Président Wenova Asset Management | Société de Private Equity, agréée par l'AMF","Paris, Île-de-France, France"
Ivan Michal 14 k abonnés Bertrand Jouvenot Vincent Bobin 82 autres relations que vous avez en commun,https://www.linkedin.com/in/ivan-michal/,General Partner at Reflexion Capital / We invest in fast growing tech & digital businesses and help them optimize profitability / Managing Director at Tygrow,"Paris, Île-de-France, France"
Julien LOBEL 19 k abonnés Jean Neltner Alberto Buron 36 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-lobel-19877115/,"Entrepreneur | Investisseur | Philanthrope | Founding Partner de 9 Capital Management | Fueled by Spirit, Accelerating Growth","Paris, Île-de-France, France"
Josselin BERT 5 k abonnés Grégoire BEAURAIN Yoann Castiel 7 autres relations que vous avez en commun,https://www.linkedin.com/in/josselinbert/,Directeur Senior M&A,"Paris, Île-de-France, France"
Frédéric Dupont 7 k abonnés Cyril Pierre de Geyer Christine Jutard 6 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/dupont-frederic/,Founder & CEO d’Ashtone,Paris et périphérie
Arnaud VANBREMEERSCH 855 abonnés bernard jomard Sébastien Leleu,https://www.linkedin.com/in/arnaud-vanbremeersch-42b7128/fr/,Avocat Associe chez DTMV,Paris et périphérie
Laurent PORQUIET Samya Badouraly Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-porquiet-0619b619/,Associé Directeur de la Gestion Privée,Paris et périphérie
Dimitri Boismare 5 k abonnés Emmanuel de Vauxmoret Siptene Pirbay 5 autres relations que vous avez en commun,https://www.linkedin.com/in/dimitriboismare/,Associé Fondateur VENN CAPITAL & VENN RESEARCH,France
Julien Gavaldon Jean Marie Tassy Simeoni Clément LEMAIRE 36 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-gavaldon-a45bb01/,CEO Groupe Astek,"Boulogne-Billancourt, Île-de-France, France"
Benjamin Fougerat Jerome CASTEUBLE Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/benjamin-fougerat-99b73/,Directeur associé at Trocadero Capital Partners,Paris et périphérie
David Gelrubin 5 k abonnés Eric Strich Éloïc Peyrache 4 autres relations que vous avez en commun,https://www.linkedin.com/in/david-gelrubin-89a597/,"CEO at Tasmane - Effective Strategies in a digital world, inspirational & agile organisation transformation",Paris et périphérie
Alexandre Garabedian Franck Vignard-Rosez Batoul Hassoun 19 autres relations que vous avez en commun,https://www.linkedin.com/in/alexandre-garabedian-863757/,Managing Editor at L'AGEFI,"Paris, Île-de-France, France"
Franck Hadjadj 2 k abonnés Gaspard Gantzer Sébastien Leleu,https://www.linkedin.com/in/franck-hadjadj-01955619/,Biologiste Associé DYNALAB,Troyes et périphérie
Armand Derhy Etienne Alcouffe Emmanuel Bismuth 20 autres relations que vous avez en commun,https://www.linkedin.com/in/armandderhy/,Directeur fondateur de la Paris School of Technology & Business,"Paris, Île-de-France, France"
Didier Girard 30 k abonnés Pierre Harand Tong Chhor 57 autres relations que vous avez en commun,https://www.linkedin.com/in/didiergirard/fr/,DG,Paris et périphérie
Etienne Chemel Sébastien Leleu,https://www.linkedin.com/in/etienne-chemel-27900517/,Investment Director at idiCo,Paris et périphérie
Alexandre Masson Jean Neltner Sébastien Leleu,https://www.linkedin.com/in/alexandre-masson-52b9a917/,Managing Partner at Activa,"Paris, Île-de-France, France"
Lucas GRENIER 8 k abonnés Ronan LOAS Yoann Castiel 11 autres relations que vous avez en commun,https://www.linkedin.com/in/lucas-grenier-4a69b517/,Directeur Commercial | PERL,France
Jeremy Lamri 52 k abonnés Éloïc Peyrache Batoul Hassoun 187 autres relations que vous avez en commun,https://www.linkedin.com/in/jeremylamri/,CEO Tomorrow Theory & Les Émergences | Future of work & HR,"Paris, Île-de-France, France"
Damien Jouanneau Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/djouanneau/,"Advisory, Structuration, Board member | Finance, M&A, Private Equity",Nantes et périphérie
Benoit Pierret Franck SAMY Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/benoit-pierret-1399393/,Directeur d'investissement chez Siparex,Lyon et périphérie
Tarik Ouahmed Olivier Tilloy Thibaud Elziere 45 autres relations que vous avez en commun,https://www.linkedin.com/in/tarik-ouahmed-504442/,SVP International Offices @ Riyad Bank | SMF 19,Royaume-Uni
